customer_id,age,gender,region,product,category,purchase_channel,payment_method,order_value_inr,rating,issue_type,issue_resolved,feedback,review,customer_emotion,customer_happy,review_date
CUST00138,61,Female,East,Camera,Photography,Store,Cash on Delivery,440.4,1,None,Yes,Worst purchase ever! The camera is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-06-27
CUST00139,25,Male,South,Camera,Photography,Marketplace,Net Banking,1038.51,5,Poor Quality,Yes,Loved the camera! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-09-26
CUST00140,62,Female,South,Tablet,Electronics,Website,Credit Card,4746.32,5,None,No,I was surprised by the features and performance of the tablet.,The product surprised me in a good way.,Surprise,Yes,2025-06-26
CUST00141,63,Male,Central,Mouse,Accessories,Store,Debit Card,961.49,5,Late Delivery,Yes,I did not expect the mouse to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-01-06
CUST00142,68,Female,North,Monitor,Computers,Store,Net Banking,973.49,4,Wrong Item,No,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-04-24
CUST00143,43,Other,West,Monitor,Computers,Marketplace,Cash on Delivery,429.56,2,Wrong Item,Yes,I am disappointed with the monitor. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-05-09
CUST00144,26,Other,Central,Camera,Photography,Mobile App,Credit Card,2028.1,4,Poor Quality,Yes,Great value for money. The camera is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-05-08
CUST00145,63,Male,East,Monitor,Computers,Store,UPI,2037.67,5,Damaged Product,Yes,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-10-09
CUST00146,50,Other,South,Headphones,Audio,Mobile App,Credit Card,1831.52,5,Support Delay,No,Great value for money. The headphones is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-02-12
CUST00147,59,Male,Central,Smartphone,Electronics,Marketplace,Net Banking,728.51,3,Support Delay,Yes,I am disappointed with the smartphone. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-05-25
CUST00148,69,Other,West,Monitor,Computers,Store,Cash on Delivery,692.73,2,None,Yes,The monitor stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-06-11
CUST00149,56,Male,East,Mouse,Accessories,Store,Debit Card,473.18,5,Poor Quality,Yes,Loved the mouse! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-01-15
CUST00150,25,Female,West,Monitor,Computers,Mobile App,Credit Card,1158.08,4,None,Yes,Great value for money. The monitor is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-10-25
CUST00151,54,Other,East,Keyboard,Accessories,Mobile App,Credit Card,543.34,5,Poor Quality,No,I was surprised by the features and performance of the keyboard.,The product surprised me in a good way.,Surprise,Yes,2026-05-26
CUST00152,33,Male,Central,Tablet,Electronics,Store,UPI,510.14,4,None,No,Loved the tablet! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-05-22
CUST00153,24,Female,South,Speaker,Audio,Store,Debit Card,832.64,5,Poor Quality,No,Great value for money. The speaker is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-02-16
CUST00154,53,Female,North,Keyboard,Accessories,Marketplace,Net Banking,797.95,3,Poor Quality,No,I am disappointed with the keyboard. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-05-02
CUST00155,66,Male,South,Headphones,Audio,Marketplace,Net Banking,773.03,5,None,Yes,I did not expect the headphones to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-02-09
CUST00156,27,Other,Central,Headphones,Audio,Mobile App,Debit Card,1485.03,5,Wrong Item,No,Great value for money. The headphones is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-06-16
CUST00157,50,Other,Central,Keyboard,Accessories,Marketplace,Net Banking,1154.45,2,Damaged Product,No,I expected better quality from this keyboard.,I feel let down by the product.,Sad,No,2025-01-18
CUST00158,68,Other,North,Camera,Photography,Marketplace,Debit Card,909.32,1,Support Delay,Yes,Worst purchase ever! The camera is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2025-02-22
CUST00159,27,Other,South,Speaker,Audio,Website,Net Banking,1235.16,4,Support Delay,Yes,Loved the speaker! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-07-15
CUST00160,62,Male,West,Smartphone,Electronics,Marketplace,UPI,575.65,1,Support Delay,Yes,Worst purchase ever! The smartphone is defective and nobody resolved my complaint.,I am furious with the service.,Angry,No,2026-06-16
CUST00161,38,Male,West,Smartwatch,Wearables,Store,Net Banking,1174.3,5,Damaged Product,No,Great value for money. The smartwatch is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-05-11
CUST00162,37,Female,South,Smartwatch,Wearables,Marketplace,Debit Card,1209.41,3,Poor Quality,No,I am disappointed with the smartwatch. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-10-08
CUST00163,43,Female,South,Tablet,Electronics,Store,UPI,412.82,3,Damaged Product,Yes,I am disappointed with the tablet. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-12-21
CUST00164,30,Other,East,Mouse,Accessories,Store,Credit Card,2094.77,3,None,Yes,I expected better quality from this mouse.,I feel let down by the product.,Sad,No,2025-09-06
CUST00165,21,Male,West,Smartphone,Electronics,Store,Cash on Delivery,618.36,5,None,Yes,Great value for money. The smartphone is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-01-06
CUST00166,59,Male,East,Monitor,Computers,Store,Debit Card,1162.93,1,Support Delay,Yes,I am extremely angry. The monitor arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-04-02
CUST00167,29,Female,South,Speaker,Audio,Website,Cash on Delivery,2337.57,5,Poor Quality,Yes,I am very happy with the speaker. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-10-24
CUST00168,39,Female,West,Smartphone,Electronics,Marketplace,Credit Card,2001.58,5,Wrong Item,No,I am very happy with the smartphone. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-10-07
CUST00169,59,Female,South,Smartwatch,Wearables,Website,Debit Card,1121.38,5,Damaged Product,Yes,I am very happy with the smartwatch. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-06-29
CUST00170,23,Female,North,Speaker,Audio,Mobile App,Credit Card,866.43,2,Poor Quality,No,I expected better quality from this speaker.,I feel let down by the product.,Sad,No,2025-09-12
CUST00171,39,Female,Central,Smartphone,Electronics,Website,Debit Card,2030.19,2,Support Delay,No,The smartphone stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-08-30
CUST00172,43,Other,Central,Smartphone,Electronics,Store,UPI,1700.29,4,Support Delay,No,Great value for money. The smartphone is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-01-12
CUST00173,47,Other,Central,Speaker,Audio,Store,Cash on Delivery,733.67,2,Support Delay,No,I am disappointed with the speaker. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-08-12
CUST00174,51,Other,East,Smartwatch,Wearables,Website,Net Banking,654.14,5,None,Yes,Great value for money. The smartwatch is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2026-06-02
CUST00175,51,Female,North,Smartwatch,Wearables,Mobile App,Net Banking,285.14,2,Poor Quality,Yes,I expected better quality from this smartwatch.,I feel let down by the product.,Sad,No,2026-06-07
CUST00176,47,Other,North,Mouse,Accessories,Marketplace,Debit Card,1212.11,5,Support Delay,Yes,I am very happy with the mouse. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-02-10
CUST00177,20,Female,East,Tablet,Electronics,Website,Net Banking,1039.24,2,None,Yes,I am extremely angry. The tablet arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2026-04-29
CUST00178,41,Female,West,Smartphone,Electronics,Marketplace,Cash on Delivery,2295.08,5,None,Yes,Loved the smartphone! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-12-23
CUST00179,64,Male,North,Laptop,Computers,Website,Debit Card,1384.9,4,Poor Quality,No,I did not expect the laptop to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-06-29
CUST00180,35,Male,North,Keyboard,Accessories,Website,Cash on Delivery,2610.37,4,Wrong Item,Yes,I am very happy with the keyboard. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-09-04
CUST00181,56,Other,North,Smartwatch,Wearables,Mobile App,UPI,696.95,4,Poor Quality,No,I am very happy with the smartwatch. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-08-28
CUST00182,32,Other,Central,Monitor,Computers,Store,Net Banking,2298.01,4,Wrong Item,No,I am very happy with the monitor. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-08-31
CUST00183,37,Female,North,Tablet,Electronics,Mobile App,Cash on Delivery,777.59,5,Wrong Item,No,I did not expect the tablet to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-02-18
CUST00184,62,Female,West,Camera,Photography,Mobile App,Debit Card,1817.9,5,Poor Quality,Yes,I was surprised by the features and performance of the camera.,The product surprised me in a good way.,Surprise,Yes,2026-04-30
CUST00185,21,Other,West,Smartwatch,Wearables,Marketplace,Net Banking,424.88,5,Wrong Item,Yes,I am very happy with the smartwatch. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-02-02
CUST00186,46,Female,North,Smartwatch,Wearables,Mobile App,UPI,1277.73,2,Damaged Product,No,The smartwatch stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2025-02-10
CUST00187,48,Male,East,Laptop,Computers,Store,UPI,301.86,2,Late Delivery,Yes,I am extremely angry. The laptop arrived damaged and support did not help.,Terrible service and unacceptable experience.,Angry,No,2025-05-01
CUST00188,43,Male,Central,Mouse,Accessories,Store,Debit Card,921.83,3,Poor Quality,No,I am disappointed with the mouse. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2026-01-03
CUST00189,24,Other,West,Tablet,Electronics,Store,Credit Card,1460.06,3,Damaged Product,No,The tablet stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2026-02-28
CUST00190,34,Other,Central,Smartphone,Electronics,Marketplace,Debit Card,781.62,4,Late Delivery,Yes,Great value for money. The smartphone is easy to use and performs really well.,Happy customer. I would recommend it.,Happy,Yes,2025-12-04
CUST00191,34,Female,West,Smartwatch,Wearables,Marketplace,Credit Card,554.03,5,Support Delay,No,Loved the smartwatch! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-06-23
CUST00192,51,Male,North,Headphones,Audio,Website,UPI,1900.7,4,Poor Quality,Yes,I was surprised by the features and performance of the headphones.,The product surprised me in a good way.,Surprise,Yes,2025-08-25
CUST00193,41,Male,Central,Laptop,Computers,Marketplace,Cash on Delivery,1025.31,5,None,Yes,I was surprised by the features and performance of the laptop.,The product surprised me in a good way.,Surprise,Yes,2026-06-29
CUST00194,52,Female,North,Monitor,Computers,Marketplace,Credit Card,797.74,2,None,Yes,The monitor stopped working sooner than expected and support was slow.,Disappointed with the purchase.,Sad,No,2026-06-21
CUST00195,70,Female,East,Headphones,Audio,Marketplace,UPI,1126.91,4,Damaged Product,No,I am very happy with the headphones. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-04-16
CUST00196,59,Other,North,Speaker,Audio,Website,Cash on Delivery,6086.54,5,Poor Quality,No,I am very happy with the speaker. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2026-05-03
CUST00197,49,Female,East,Smartphone,Electronics,Website,Net Banking,2321.05,1,None,Yes,This is unacceptable. I received the wrong smartphone.,Very angry and frustrated.,Angry,No,2025-08-05
CUST00198,52,Other,North,Speaker,Audio,Mobile App,Debit Card,2334.78,5,None,Yes,"Wow, the speaker arrived much earlier than promised.",Unexpectedly fast delivery.,Surprise,Yes,2025-05-28
CUST00199,54,Female,Central,Keyboard,Accessories,Store,Cash on Delivery,1455.5,4,Support Delay,Yes,I did not expect the keyboard to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2025-03-22
CUST00200,32,Male,East,Monitor,Computers,Marketplace,Debit Card,1221.96,1,None,No,This is unacceptable. I received the wrong monitor.,Very angry and frustrated.,Angry,No,2026-04-07
CUST00201,29,Other,Central,Mouse,Accessories,Marketplace,UPI,231.03,3,Wrong Item,No,I am disappointed with the mouse. It did not meet my expectations.,The experience made me unhappy.,Sad,No,2025-09-10
CUST00202,65,Female,East,Laptop,Computers,Store,UPI,705.33,5,None,Yes,I am very happy with the laptop. The quality is excellent and it works perfectly.,Excellent product and smooth experience.,Happy,Yes,2025-11-12
CUST00203,29,Female,West,Mouse,Accessories,Marketplace,UPI,802.42,5,None,Yes,Loved the mouse! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-12-29
CUST00204,18,Female,West,Monitor,Computers,Marketplace,UPI,324.19,5,Support Delay,Yes,I did not expect the monitor to be this good. What a pleasant surprise!,Surprisingly better than expected.,Surprise,Yes,2026-06-18
CUST00205,37,Female,West,Headphones,Audio,Mobile App,UPI,516.81,2,Late Delivery,No,I expected better quality from this headphones.,I feel let down by the product.,Sad,No,2025-10-10
CUST00206,33,Other,West,Keyboard,Accessories,Mobile App,Cash on Delivery,302.61,5,None,Yes,Loved the keyboard! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2025-11-08
CUST00207,46,Female,West,Smartphone,Electronics,Mobile App,Debit Card,1069.65,5,Damaged Product,Yes,Loved the smartphone! Delivery was fast and it exceeded my expectations.,Very satisfied with my purchase.,Happy,Yes,2026-05-06
